Departamento,Curso,Início,Fim,Modalidade,semestre
DEXA,Engenharia de Alimentos,26/08/2024,25/08/2025,Bolsista,2024.2
DEXA,Bacharelado em Engenharia Civil,26/08/2024,25/08/2025,Bolsista,2024.2
DEXA,Farmácia,26/08/2024,25/08/2025,Bolsista,2024.2
DEXA,Licenciatura em Matemática,26/08/2024,18/08/2025,Bolsista,2024.2
DEXA,Agronomia,26/08/2024,25/08/2025,Bolsista,2024.2
DEXA,Bacharelado em Ciências Biológicas,26/08/2024,25/08/2025,Bolsista,2024.2
DEXA,Engenharia Civil,26/08/2024,25/08/2025,Bolsista,2024.2
DEXA,Licenciatura em Química,26/08/2024,25/08/2025,Bolsista,2024.2
DEXA,Engenharia de Computação,26/08/2024,25/08/2025,Bolsista,2024.2
DEXA,Engenharia de Computação,26/08/2024,25/08/2025,Bolsista,2024.2
DEXA,Farmácia,26/08/2024,25/08/2025,Bolsista,2024.2
DEXA,Licenciatura em Química,26/08/2024,25/08/2025,Bolsista,2024.2
DEXA,Licenciatura em Química,05/09/2024,25/08/2025,Bolsista,2024.2
DEXA,Licenciatura em Matemática,26/08/2024,25/08/2025,Bolsista,2024.2
DEXA,Licenciatura em Química,26/08/2024,25/08/2025,Bolsista,2024.2
DEXA,Farmácia,26/08/2024,25/08/2025,Bolsista,2024.2
DEXA,Licenciatura em Física,26/08/2024,25/08/2025,Bolsista,2024.2
DEXA,Licenciatura em Matemática,26/08/2024,25/08/2025,Bolsista,2024.2
DEXA,Engenharia Civil,26/08/2024,25/08/2025,Bolsista,2024.2
DEXA,Engenharia de Computação,26/08/2024,25/08/2025,Bolsista,2024.2
DEXA,Farmácia,26/08/2024,25/08/2025,Bolsista,2024.2
DEXA,Engenharia de Computação,26/08/2024,25/08/2025,Bolsista,2024.2
DTEC,Bacharelado em Engenharia Civil,26/08/2024,25/08/2025,Bolsista,2024.2
DTEC,Engenharia da computação,26/08/2024,25/08/2025,Bolsista,2024.2
DTEC,Engenharia de Alimentos,26/08/2024,25/08/2025,Bolsista,2024.2
DTEC,Engenharia da Computação,26/08/2024,25/08/2025,Bolsista,2024.2
DTEC,Engenharia de Alimentos,02/09/2024,25/08/2025,Bolsista,2024.2
DTEC,Engenharia de Computação,26/08/2024,25/08/2025,Bolsista,2024.2
DTEC,Engenharia de Alimentos,26/08/2024,25/08/2025,Bolsista,2024.2
DTEC,Engenharia Civil,26/08/2024,25/08/2025,Bolsista,2024.2
DTEC,Engenharia de Alimentos,26/08/2024,25/08/2025,Bolsista,2024.2
DTEC,Agronomia,26/08/2024,25/08/2025,Bolsista,2024.2
DTEC,Engenharia de Alimentos,26/08/2024,25/08/2025,Bolsista,2024.2
DTEC,Engenharia de Computação,26/08/2024,25/08/2025,Bolsista,2024.2
DTEC,Agronomia,12/02/25,25/08/2025,Bolsista,2025.1
DTEC,Engenharia de Alimentos,26/08/2024,25/08/2025,Bolsista,2024.2
DEDU,Pedagogia,26/08/2024,25/08/2025,Bolsista,2024.2
DEDU,Licenciatura em Ciências Biológicas,26/08/2024,25/08/2025,Bolsista,2024.2
DEDU,Lic. Ciências Biológicas,26/08/2024,25/08/2025,Bolsista,2024.2
DEDU,Licenciatura em Música,26/08/2024,15/08/2025,Bolsista,2024.2
DEDU,Licenciatura em Pedagogia,26/08/2024,25/08/2025,Bolsista,2024.2
DEDU,Letras Língua Portuguesa,26/08/2024,25/08/2025,Bolsista,2024.2
DEDU,Lic. em Educação Física,26/08/2024,10/08/2025,Bolsista,2024.2
DEDU,Licenciatura em História,02/09/2024,25/08/2025,Bolsista,2024.2
DEDU,Licenciatura em Geografia,26/08/2024,25/08/2025,Bolsista,2024.2
DEDU,Lic. em Educação Física,02/09/2024,25/08/2025,Bolsista,2024.2
DEDU,Lic. em Educação Física,02/09/2024,10/08/2025,Bolsista,2024.2
DEDU,Licenciatura em Pedagogia,02/09/2024,31/01/2025,Bolsista,2024.2
DLA,Engenharia Civil,26/08/2024,25/08/2025,Bolsista,2024.2
DLA,Licenciatura em Letras - Inglês,26/08/2024,25/08/2025,Bolsista,2024.2
DLA,Licenciatura em Matemática,26/08/2024,25/08/2025,Bolsista,2024.2
DLA,Licenciatura em Música,26/08/2024,25/08/2025,Bolsista,2024.2
DLA,Licenciatura em Letras: Português e Espanhol,26/08/2024,25/08/2025,Bolsista,2024.2
DLA,"Licenciatura em Letras – Língua Portuguesa
",26/08/2024,25/02/2025,Bolsista,2024.2
DLA,Bacharelado em Engenharia Civil,19/02/2025,25/08/2025,Bolsista,2025.1
DLA,Licenciatura em Ciências Biológicas,26/08/2024,25/08/2025,Bolsista,2024.2
DLA,Licenciatura em Matemática,25/02/2025,25/08/2025,Bolsista,2025.1
DCIS,Direito,26/08/2024,25/08/2025,Bolsista,2024.2
DCIS,Direito,26/08/2024,25/08/2025,Bolsista,2024.2
DCIS,Direito,26/08/2024,25/08/2025,Bolsista,2024.2
DCIS,Agronomia,02/09/2024,25/08/2025,Bolsista,2024.2
DCIS,Agronomia,26/08/2024,14/08/2025,Bolsista,2024.2
DCIS,Agronomia,07/04/2025,25/08/2025,Bolsista,2025.1
DCIS,Direito,26/08/2024,25/08/2025,Bolsista,2024.2
DFIS,Licenciatura em Física,26/08/2024,25/08/2025,Bolsista,2024.2
DFIS,Bacharelado em Física,26/08/2024,25/08/2025,Bolsista,2024.2
DCHF,Psicologia,26/08/2024,25/08/2025,Bolsista,2024.2
DCHF,Bacharelado em Filosofia,26/08/2024,25/08/2025,Bolsista,2024.2
DCHF,Licenciatura em Geografia,26/08/2024,25/08/2025,Bolsista,2024.2
DCHF,Licenciatura em História,26/08/2024,25/08/2025,Bolsista,2024.2
DCHF,Licenciatura e Bacharelado em Filosofia,26/08/2024,25/08/2025,Bolsista,2024.2
DCHF,Psicologia,26/08/2024,25/08/2025,Bolsista,2024.2
DCHF,Licenciatura em Geografia,26/08/2024,25/08/2025,Bolsista,2024.2
DCHF,Psicologia,26/08/2024,25/08/2025,Bolsista,2024.2
DCHF,Psicologia,26/08/2024,25/08/2025,Bolsista,2024.2
DCHF,Geografia,04/09/2024,25/08/2025,Bolsista,2024.2
DCHF,Educação Física,02/09/2024,30/07/2025,Bolsista,2024.2
DCHF,Licenciatura em Filosofia,24/03/2025,25/08/2025,Bolsista,2025.1
DCHF,Licenciatura em Geografia,02/09/2024,25/08/2025,Bolsista,2024.2
DCBIO,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,AGRONOMIA,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,AGRONOMIA,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,AGRONOMIA,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,AGRONOMIA,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,AGRONOMIA,17/04/2023,16/04/2024,Bolsista,2023.1
DCBIO,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,ODONTOLOGIA,17/04/2023,31/08/23,Bolsista,2023.1
DCBIO,ODONTOLOGIA,17/04/2023,16/04/2024,Bolsista,2023.1
DCBIO,AGRONOMIA,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,AGRONOMIA,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,17/04/2023,31/08/23,Bolsista,2023.1
DCBIO,MEDICINA,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,ODONTOLOGIA,17/04/2023,03/05/2024,Bolsista,2023.1
DCBIO,ENFERMAGEM,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,ODONTOLOGIA,17/04/2023,19/02/2024,Bolsista,2023.1
DCBIO,FARMÁCIA,17/04/2023,31/08/23,Bolsista,2023.1
DCBIO,FARMÁCIA,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,LICENCIATURA EM CIÊNCIAS BIOLÓGICAS,17/04/2023,25/04/2024,Bolsista,2023.1
DCBIO,AGRONOMIA,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,AGRONOMIA,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,AGRONOMIA,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,ODONTOLOGIA,17/04/2023,31/08/23,Bolsista,2023.1
DCBIO,ODONTOLOGIA,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,FARMÁCIA,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,ODONTOLOGIA,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,LICENCIATURA EM CIÊNCIAS BIOLÓGICAS,17/04/2023,27/07/25,Bolsista,2023.1
DCBIO,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,FARMÁCIA,17/04/2023,04/12/2023,Bolsista,2023.1
DCBIO,LICENCIATURA EM CIÊNCIAS BIOLÓGICAS,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,AGRONOMIA,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,AGRONOMIA,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,ODONTOLOGIA,17/04/2023,27/07/24,Bolsista,2023.1
DCBIO,AGRONOMIA,17/04/2023,27/07/24,Bolsista,2023.1
DSAU,MEDICINA,17/04/2023,27/07/24,Bolsista,2023.1
DSAU,FARMÁCIA,17/04/2023,16/04/2024,Bolsista,2023.1
DSAU,MEDICINA,17/04/2023,27/07/24,Bolsista,2023.1
DSAU,ENFERMAGEM,17/04/2023,27/07/24,Bolsista,2023.1
DSAU,FARMÁCIA,17/04/2023,02/04/2024,Bolsista,2023.1
DSAU,MEDICINA,17/04/2023,27/07/24,Bolsista,2023.1
DSAU,MEDICINA,17/04/2023,27/07/24,Bolsista,2023.1
DSAU,MEDICINA,17/04/2023,27/07/24,Bolsista,2023.1
DSAU,ODONTOLOGIA,17/04/2023,27/07/24,Bolsista,2023.1
DSAU,ODONTOLOGIA,17/04/2023,27/07/24,Bolsista,2023.1
DSAU,FARMÁCIA,17/04/2023,27/07/24,Bolsista,2023.1
DSAU,FARMÁCIA,17/04/2023,02/04/2024,Bolsista,2023.1
DSAU,ODONTOLOGIA,17/04/2023,27/07/24,Bolsista,2023.1
DSAU,ODONTOLOGIA,17/04/2023,27/07/24,Bolsista,2023.1
DSAU,ODONTOLOGIA,17/04/2023,27/07/24,Bolsista,2023.1
DSAU,MEDICINA,17/04/2023,27/07/24,Bolsista,2023.1
DSAU,ODONTOLOGIA,17/04/2023,27/07/24,Bolsista,2023.1
DSAU,ODONTOLOGIA,17/04/2023,27/07/24,Bolsista,2023.1
DSAU,MEDICINA,17/04/2023,27/07/24,Bolsista,2023.1
DSAU,MEDICINA,17/04/2023,27/07/24,Bolsista,2023.1
DSAU,ODONTOLOGIA,17/04/2023,27/07/24,Bolsista,2023.1
DSAU,ODONTOLOGIA,17/04/2023,04/04/24,Bolsista,2023.1
DSAU,ODONTOLOGIA,17/04/2023,27/07/24,Bolsista,2023.1
DSAU,ODONTOLOGIA,17/04/2023,27/07/24,Bolsista,2023.1
DSAU,ODONTOLOGIA,17/04/2023,27/07/2024,Bolsista,2023.1
DSAU,ODONTOLOGIA,17/04/2023,27/07/2024,Bolsista,2023.1
DSAU,ODONTOLOGIA,17/04/2023,03/05/2024,Bolsista,2023.1
DEXA,FARMÁCIA,17/04/2023,27/07/2024,Bolsista,2023.1
DEXA,AGRONOMIA,17/04/2023,27/07/2024,Bolsista,2023.1
DEXA,ENGENHARIA DE COMPUTAÇÃO,17/04/2023,27/07/2024,Bolsista,2023.1
DEXA,AGRONOMIA,17/04/2023,27/07/2024,Bolsista,2023.1
DEXA,AGRONOMIA,17/04/2023,27/07/2024,Bolsista,2023.1
DEXA,LICENCIATURA EM MATEMÁTICA,17/04/2023,27/07/2024,Bolsista,2023.1
DEXA,LICENCIATURA EM MATEMÁTICA,17/04/2023,16/04/2024,Bolsista,2023.1
DEXA,LICENCIATURA EM MATEMÁTICA,17/04/2023,16/04/2024,Bolsista,2023.1
DEXA,ENGENHARIA CIVIL,17/04/2023,31/08/23,Bolsista,2023.1
DEXA,LICENCIATURA EM QUÍMICA,17/04/2023,27/07/24,Bolsista,2023.1
DEXA,LICENCIATURA EM QUÍMICA,17/04/2023,27/07/24,Bolsista,2023.1
DEXA,LICENCIATURA EM QUÍMICA,17/04/2023,27/07/24,Bolsista,2023.1
DEXA,FARMÁCIA,17/04/2023,27/07/24,Bolsista,2023.1
DEXA,ENGENHARIA DE COMPUTAÇÃO,17/04/2023,27/07/25,Bolsista,2023.1
DEXA,ENGENHARIA DE COMPUTAÇÃO,17/04/2023,27/07/25,Bolsista,2023.1
DEXA,ENGENHARIA DE COMPUTAÇÃO,17/04/2023,27/07/25,Bolsista,2023.1
DEXA,ENGENHARIA DE COMPUTAÇÃO,17/04/2023,27/07/25,Bolsista,2023.1
DEXA,LICENCIATURA EM FÍSICA,17/04/2023,27/07/2024,Bolsista,2023.1
DEXA,CIÊNCIAS ECONÔMICAS,17/04/2023,16/04/2024,Bolsista,2023.1
DEXA,FARMÁCIA,17/04/2023,27/07/2024,Bolsista,2023.1
DEXA,FARMÁCIA,17/04/2023,27/07/2024,Bolsista,2023.1
DEXA,LICENCIATURA EM MATEMÁTICA,17/04/2023,29/09/23,Bolsista,2023.1
DEXA,ENGENHARIA DE COMPUTAÇÃO,17/04/2023,31/01/2024,Bolsista,2023.1
DEXA,LICENCIATURA EM QUÍMICA,17/04/2023,27/07/2024,Bolsista,2023.1
DEXA,ENGENHARIA CIVIL,17/04/2023,27/07/2024,Bolsista,2023.1
DEXA,LICENCIATURA EM MATEMÁTICA,17/04/2023,09/04/2024,Bolsista,2023.1
DTEC,ENGENHARIA CIVIL,17/04/2023,27/07/24,Bolsista,2023.1
DTEC,ENGENHARIA DA COMPUTAÇÃO,17/04/2023,27/07/24,Bolsista,2023.1
DTEC,ENGENHARIA DA COMPUTAÇÃO,17/04/2023,27/07/24,Bolsista,2023.1
DTEC,ENGENHARIA DE ALIMENTOS,17/04/2023,27/07/24,Bolsista,2023.1
DTEC,ENGENHARIA DE ALIMENTOS,17/04/2023,27/07/24,Bolsista,2023.1
DTEC,ENGENHARIA DE ALIMENTOS,17/04/2023,27/07/24,Bolsista,2023.1
DTEC,ENGENHARIA CIVIL,17/04/2023,27/07/24,Bolsista,2023.1
DTEC,ENGENHARIA DE ALIMENTOS,17/04/2023,27/07/24,Bolsista,2023.1
DTEC,ENGENHARIA DE ALIMENTOS,17/04/2023,16/04/2024,Bolsista,2023.1
DTEC,ENGENHARIA DE ALIMENTOS,17/04/2023,27/07/24,Bolsista,2023.1
DTEC,ENGENHARIA DA COMPUTAÇÃO,17/04/2023,27/07/24,Bolsista,2023.1
DTEC,ENGENHARIA DE ALIMENTOS,17/04/2023,27/07/24,Bolsista,2023.1
DEDU,LICENCIATURA EM PEDAGOGIA,17/04/2023,27/07/24,Bolsista,2023.1
DEDU,EDUCAÇÃO FÍSICA,17/04/2023,16/04/2024,Bolsista,2023.1
DEDU,LICENCIATURA EM HISTÓRIA,17/04/2023,16/04/2024,Bolsista,2023.1
DEDU,LICENCIATURA EM CIÊNCIAS BIOLÓGICAS,17/04/2023,27/07/24,Bolsista,2023.1
DEDU,LICENCIATURA EM EDUCAÇÃO FÍSICA,17/04/2023,24/11/2023,Bolsista,2023.1
DLA,LICENCIATURA EM MÚSICA,17/04/2023,31/07/2023,Bolsista,2023.1
DLA,LICENCIATURA EM CIÊNCIAS BIOLÓGICAS,17/04/2023,27/07/24,Bolsista,2023.1
DLA,ENGENHARIA CIVIL,17/04/2023,27/07/24,Bolsista,2023.1
DLA,LICENCIATURA EM MÚSICA,17/04/2023,11/04/2024,Bolsista,2023.1
DLA,LICENCIATURA EM MATEMÁTICA,17/04/2023,17/06/2024,Bolsista,2023.1
DLA,LICENCIATURA EM LETRAS-LÍNGUA PORTUGUESA,17/04/2023,27/07/24,Bolsista,2023.1
DLA,AGRONOMIA,17/04/2023,27/07/24,Bolsista,2023.1
DLA,LETRAS: PORTUGUÊS E FRANCÊS,17/04/2023,01/07/2023,Bolsista,2023.1
DLA,LICENCIATURA EM MÚSICA,17/04/2023,27/07/24,Bolsista,2023.1
DLA,LICENCIATURA EM LETRAS-LÍNGUA PORTUGUESA,17/04/2023,27/07/2024,Bolsista,2023.1
DLA,LICENCIATURA EM MÚSICA,17/04/2023,16/04/2024,Bolsista,2023.1
DCIS,CIÊNCIAS ECONÔMICAS,17/04/2023,27/07/2024,Bolsista,2023.1
DCIS,DIREITO,17/04/2023,01/02/2024,Bolsista,2023.1
DCIS,AGRONOMIA,17/04/2023,02/04/2024,Bolsista,2023.1
DCIS,AGRONOMIA,17/04/2023,27/07/2024,Bolsista,2023.1
DCIS,AGRONOMIA,17/04/2023,27/07/2024,Bolsista,2023.1
DCIS,AGRONOMIA,17/04/2023,27/07/2024,Bolsista,2023.1
DCIS,DIREITO,17/04/2023,19/03/2024,Bolsista,2023.1
DCIS,DIREITO,17/04/2023,27/07/2024,Bolsista,2023.1
DCIS,DIREITO,17/04/2023,27/07/2024,Bolsista,2023.1
DCIS,DIREITO,17/04/2023,27/07/2024,Bolsista,2023.1
DFIS,ENGENHARIA CIVIL,17/04/2023,27/07/2024,Bolsista,2023.1
DFIS,ENGENHARIA DE ALIMENTOS,17/04/2023,01/02/2024,Bolsista,2023.1
DFIS,LICENCIATURA EM FÍSICA,17/04/2023,02/04/2024,Bolsista,2023.1
DCHF,LICENCIATURA EM HISTÓRIA,17/04/2023,27/07/2024,Bolsista,2023.1
DCHF,PSICOLOGIA,17/04/2023,16/04/2024,Bolsista,2023.1
DCHF,PSICOLOGIA,17/04/2023,27/07/2024,Bolsista,2023.1
DCHF,PSICOLOGIA,17/04/2023,27/07/2024,Bolsista,2023.1
DCHF,BACHARELADO EM FILOSOFIA,17/04/2023,16/04/2024,Bolsista,2023.1
DCHF,BACHARELADO EM GEOGRAFIA,17/04/2023,27/07/2024,Bolsista,2023.1
DCHF,PSICOLOGIA,17/04/2023,27/07/24,Bolsista,2023.1
DCHF,PSICOLOGIA,17/04/2023,27/07/24,Bolsista,2023.1
DCHF,PSICOLOGIA,17/04/2023,27/07/24,Bolsista,2023.1
DCHF,LICENCIATURA EM FILOSOFIA,17/04/2023,27/07/24,Bolsista,2023.1
DCHF,BACHARELADO EM GEOGRAFIA,17/04/2023,31/05/2023,Bolsista,2023.1
DCHF,PSICOLOGIA,17/04/2023,29/02/2024,Bolsista,2023.1
DCHF,GEOGRAFIA,17/04/2023,31/01/2024,Bolsista,2023.1
DCHF,PSICOLOGIA,17/04/2023,27/06/2023,Bolsista,2023.1
DCBIO,ODONTOLOGIA,01/10/2021,30/09/2022,Bolsista,2021.2
DCBIO,ENFERMAGEM,01/10/2021,15/12/2022,Bolsista,2021.2
DCBIO,AGRONOMIA,01/10/2021,15/12/2022,Bolsista,2021.2
DCBIO,AGRONOMIA,01/10/2021,15/12/2022,Bolsista,2021.2
DCBIO,LICENCIATURA EM CIÊNCIAS BIOLÓGICAS,01/10/2021,15/12/2022,Bolsista,2021.2
DCBIO,LICENCIATURA EM CIÊNCIAS BIOLÓGICAS,01/10/2021,31/07/2022,Bolsista,2021.2
DCBIO,LICENCIATURA EM CIÊNCIAS BIOLÓGICAS,01/10/2021,15/12/2022,Bolsista,2021.2
DCBIO,AGRONOMIA,01/10/2021,31/08/2022,Bolsista,2021.2
DCBIO,AGRONOMIA,01/10/2021,15/12/2022,Bolsista,2021.2
DCBIO,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,01/10/2021,30/06/2022,Bolsista,2021.2
DCBIO,ENFERMAGEM,01/10/2021,15/12/2022,Bolsista,2021.2
DCBIO,LICENCIATURA EM EDUCAÇÃO FÍSICA,01/10/2021,31/03/2022,Bolsista,2021.2
DCBIO,LICENCIATURA EM EDUCAÇÃO FÍSICA,01/10/2021,30/09/2022,Bolsista,2021.2
DCBIO,AGRONOMIA,01/10/2021,15/12/2022,Bolsista,2021.2
DCBIO,FARMÁCIA,01/10/2021,31/08/2022,Bolsista,2021.2
DCBIO,ODONTOLOGIA,01/10/2021,15/12/2022,Bolsista,2021.2
DCBIO,FARMÁCIA,01/10/2021,22/11/2022,Bolsista,2021.2
DCBIO,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,01/10/2021,15/12/2022,Bolsista,2021.2
DCBIO,ODONTOLOGIA,01/10/2021,15/12/2022,Bolsista,2021.2
DCBIO,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,01/10/2021,15/12/2022,Bolsista,2021.2
DCBIO,AGRONOMIA,01/10/2021,15/12/2022,Bolsista,2021.2
DCBIO,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,01/10/2021,15/12/2022,Bolsista,2021.2
DCBIO,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,01/10/2021,15/12/2022,Bolsista,2021.2
DCBIO,AGRONOMIA,01/10/2021,15/12/2022,Bolsista,2021.2
DCBIO,LICENCIATURA EM CIÊNCIAS BIOLÓGICAS,01/10/2021,30/09/2022,Bolsista,2021.2
DCBIO,LICENCIATURA EM CIÊNCIAS BIOLÓGICAS,01/10/2021,15/12/2022,Bolsista,2021.2
DCBIO,AGRONOMIA,01/10/2021,15/12/2022,Bolsista,2021.2
DCBIO,LICENCIATURA EM CIÊNCIAS BIOLÓGICAS,01/10/2021,31/08/2022,Bolsista,2021.2
DCBIO,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,01/10/2021,15/12/2022,Bolsista,2021.2
DCBIO,ODONTOLOGIA,01/10/2021,31/08/2022,Bolsista,2021.2
DCBIO,LICENCIATURA EM EDUCAÇÃO FÍSICA,01/10/2021,15/12/2022,Bolsista,2021.2
DCBIO,LICENCIATURA EM EDUCAÇÃO FÍSICA,01/10/2021,30/11/2022,Bolsista,2021.2
DCHF,GEOGRAFIA,01/10/2021,31/05/2022,Bolsista,2021.2
DCHF,GEOGRAFIA,01/10/2021,30/09/2022,Bolsista,2021.2
DCHF,BACHARELADO EM PSICOLOGIA,01/10/2021,31/03/2022,Bolsista,2021.2
DCHF,LICENCIATURA EM HISTÓRIA,01/10/2021,15/12/2022,Bolsista,2021.2
DCHF,LICENCIATURA EM HISTÓRIA,01/10/2021,15/08/2022,Bolsista,2021.2
DCHF,BACHARELADO EM PSICOLOGIA,01/10/2021,15/12/2022,Bolsista,2021.2
DCHF,BACHARELADO EM PSICOLOGIA,01/10/2021,15/12/2022,Bolsista,2021.2
DCHF,BACHARELADO EM PSICOLOGIA,01/10/2021,30/09/2022,Bolsista,2021.2
DCHF,BACHARELADO EM PSICOLOGIA,01/10/2021,15/12/2022,Bolsista,2021.2
DCHF,FILOSOFIA,01/10/2021,30/09/2022,Bolsista,2021.2
DCHF,BACHARELADO EM PSICOLOGIA,01/10/2021,31/08/2022,Bolsista,2021.2
DCHF,BACHARELADO EM PSICOLOGIA,01/10/2021,15/12/2022,Bolsista,2021.2
DCHF,FILOSOFIA,01/10/2021,01/05/2022,Bolsista,2021.2
DCHF,BACHARELADO EM PSICOLOGIA,01/10/2021,15/12/2022,Bolsista,2021.2
DCIS,AGRONOMIA,01/10/2021,15/12/2022,Bolsista,2021.2
DCIS,DIREITO,01/10/2021,15/12/2022,Bolsista,2021.2
DCIS,AGRONOMIA,01/10/2021,15/12/2022,Bolsista,2021.2
DCIS,DIREITO,01/10/2021,15/12/2022,Bolsista,2021.2
DCIS,DIREITO,01/10/2021,15/12/2022,Bolsista,2021.2
DCIS,DIREITO,01/10/2021,15/12/2022,Bolsista,2021.2
DCIS,DIREITO,01/10/2021,15/12/2022,Bolsista,2021.2
DCIS,DIREITO,01/10/2021,15/12/2022,Bolsista,2021.2
DCIS,DIREITO,01/10/2021,15/12/2022,Bolsista,2021.2
DCIS,AGRONOMIA,01/10/2021,15/12/2022,Bolsista,2021.2
DCIS,AGRONOMIA,01/10/2021,31/08/2022,Bolsista,2021.2
DCIS,DIREITO,01/10/2021,15/12/2022,Bolsista,2021.2
DCIS,DIREITO,01/10/2021,30/09/2022,Bolsista,2021.2
DEDU,LICENCIATURA EM MATEMÁTICA,01/10/2021,02/05/2022,Bolsista,2021.2
DEDU,LICENCIATURA EM PEDAGOGIA,01/10/2021,15/12/2022,Bolsista,2021.2
DEDU,LICENCIATURA EM EDUCAÇÃO FÍSICA,01/10/2021,15/12/2022,Bolsista,2021.2
DEDU,LICENCIATURA EM EDUCAÇÃO FÍSICA,01/10/2021,15/12/2022,Bolsista,2021.2
DEDU,LICENCIATURA EM CIÊNCIAS BIOLÓGICAS,01/10/2021,01/08/2022,Bolsista,2021.2
DEDU,LICENCIATURA EM HISTÓRIA,01/10/2021,15/12/2022,Bolsista,2021.2
DEDU,LICENCIATURA EM HISTÓRIA,01/10/2021,15/12/2022,Bolsista,2021.2
DEDU,LICENCIATURA EM CIÊNCIAS BIOLÓGICAS,01/10/2021,01/02/2022,Bolsista,2021.2
DEXA,ENGENHARIA DE COMPUTAÇÃO,01/10/2021,15/12/2022,Bolsista,2021.2
DEXA,ENGENHARIA DE COMPUTAÇÃO,01/10/2021,15/12/2022,Bolsista,2021.2
DEXA,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,01/10/2021,30/09/2022,Bolsista,2021.2
DEXA,ENGENHARIA DE ALIMENTOS,01/10/2021,31/08/2022,Bolsista,2021.2
DEXA,LICENCIATURA EM MATEMÁTICA,01/10/2021,31/08/2022,Bolsista,2021.2
DEXA,LICENCIATURA EM MATEMÁTICA,01/10/2021,15/12/2022,Bolsista,2021.2
DEXA,LICENCIATURA EM QUÍMICA,01/10/2021,15/12/2022,Bolsista,2021.2
DEXA,BACHARELADO EM FÍSICA,01/10/2021,30/09/2022,Bolsista,2021.2
DEXA,LICENCIATURA EM QUÍMICA,01/10/2021,30/09/2022,Bolsista,2021.2
DEXA,LICENCIATURA EM MATEMÁTICA,01/10/2021,31/08/2022,Bolsista,2021.2
DEXA,CIÊNCIAS ECONÔMICAS,01/10/2021,15/12/2022,Bolsista,2021.2
DEXA,LICENCIATURA EM QUÍMICA,01/10/2021,15/12/2022,Bolsista,2021.2
DFIS,LICENCIATURA EM FÍSICA,01/10/2021,30/09/2022,Bolsista,2021.2
DFIS,BACHARELADO EM FÍSICA,01/10/2021,30/09/2022,Bolsista,2021.2
DFIS,BACHARELADO EM FÍSICA,01/10/2021,15/12/2022,Bolsista,2021.2
DFIS,BACHARELADO EM FÍSICA,01/10/2021,31/12/2021,Bolsista,2021.2
DFIS,BACHARELADO EM FÍSICA,01/10/2021,30/09/2022,Bolsista,2021.2
DLA,LICENCIATURA EM MÚSICA,01/10/2021,30/09/2022,Bolsista,2021.2
DLA,LICENCIATURA EM MÚSICA,01/10/2021,15/12/2022,Bolsista,2021.2
DLA,ENGENHARIA CIVIL,01/10/2021,31/07/2022,Bolsista,2021.2
DLA,LICENCIATURA EM LETRAS COM LÍNGUA ESPANHOLA,01/10/2021,15/12/2022,Bolsista,2021.2
DLA,LICENCIATURA EM MATEMÁTICA,01/10/2021,15/12/2022,Bolsista,2021.2
DLA,LICENCIATURA EM MATEMÁTICA,01/10/2021,15/12/2022,Bolsista,2021.2
DLA,AGRONOMIA,01/10/2021,15/12/2022,Bolsista,2021.2
DLA,AGRONOMIA,01/10/2021,15/12/2022,Bolsista,2021.2
